    ___________________________________________________________________________________________________


                                      Results of running IDEG6

    ___________________________________________________________________________________________________

     n° of GENES:			658
     n° of TISSUES/LIBRARIES:	5

     The following statistical tests were applyed:

     Pairwise Audic & Claverie test     Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Pairwise Fisher Exact test         Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Pairwise Chi sq. test              Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Greller & Tobin test               Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
     Stekel & Falciani R test           Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
     Multiple Chi sq. test              Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
    ___________________________________________________________________________________________________


UNIQID	 Description                                      	Lib1	Lib2	Lib3	Lib4	Lib5	normLib1	normLib2	normLib3	normLib4	normLib5	AC.1-2	AC.1-3	AC.1-4	AC.1-5	AC.2-3	AC.2-4	AC.2-5	AC.3-4	AC.3-5	AC.4-5	Fisher.1-2	Fisher.1-3	Fisher.1-4	Fisher.1-5	Fisher.2-3	Fisher.2-4	Fisher.2-5	Fisher.3-4	Fisher.3-5	Fisher.4-5	Chi2x2.1-2	Chi2x2.1-3	Chi2x2.1-4	Chi2x2.1-5	Chi2x2.2-3	Chi2x2.2-4	Chi2x2.2-5	Chi2x2.3-4	Chi2x2.3-5	Chi2x2.4-5	GT	R	Chi	
Contig162	 NA                                               	0	10	18	35	0	0	2.9	8.5	15.6	0	0.035029	0.008946	0.000819	.	0.002091	0.000000	0.052724	0.005486	0.000498	0.000001	0.613361	0.096212	0.011199	.	0.006132	0.000000	0.130396	0.038553	0.001500	0.000003	0.308668	0.083524	0.018894	.	0.004831	0.000000	0.079855	0.032805	0.002907	0.000054	0.249116	0.000000	0.000000	
Contig163	 NA                                               	5	31	21	19	2	14.2	9.1	9.9	8.5	1.9	0.012149	0.021846	0.016685	0.003041	0.066179	0.067566	0.005571	0.054046	0.004126	0.010145	0.381888	0.406541	0.363121	0.013445	0.776755	0.885486	0.013403	0.638610	0.012934	0.032563	0.354289	0.467917	0.300092	0.004910	0.767489	0.803864	0.018232	0.622141	0.013193	0.028530	0.185180	0.049367	0.121046	
Contig1645	 NA                                               	2	27	2	25	3	5.7	7.9	0.9	11.1	2.9	0.023456	0.012781	0.022862	0.067241	0.000077	0.031546	0.029317	0.000002	0.108010	0.005074	1.000000	0.099990	0.571311	0.605784	0.000185	0.256532	0.087355	0.000007	0.339870	0.014387	0.645352	0.040870	0.348353	0.447686	0.000486	0.217775	0.081569	0.000018	0.198814	0.016684	0.154986	0.000036	0.000322	
Contig165	 NA                                               	42	20	122	26	52	119.0	5.9	57.5	11.6	49.8	0.000000	0.000007	0.000000	0.000005	0.000000	0.005086	0.000000	0.000000	0.030085	0.000000	0.000000	0.000114	0.000000	0.000040	0.000000	0.023386	0.000000	0.000000	0.419134	0.000000	0.000000	0.000030	0.000000	0.000014	0.000000	0.019799	0.000000	0.000000	0.383157	0.000000	0.296735	0.000000	0.000000	
Contig166	 NA                                               	2	20	8	56	15	5.7	5.9	3.8	24.10	14.4	0.026611	0.038093	0.001164	0.027827	0.056083	0.000000	0.004267	0.000000	0.000796	0.010689	1.000000	0.642826	0.019822	0.269624	0.334974	0.000000	0.014526	0.000000	0.002778	0.055907	0.961855	0.603336	0.024058	0.200321	0.285192	0.000000	0.006790	0.000000	0.001005	0.053920	0.329879	0.000000	0.000000	
Contig167	 NA                                               	3	27	14	60	3	8.5	7.9	6.6	26.7	2.9	0.022021	0.032611	0.002118	0.033957	0.068591	0.000000	0.029317	0.000000	0.060262	0.000000	0.757390	0.724767	0.041106	0.173374	0.632652	0.000000	0.087355	0.000000	0.207766	0.000000	0.908498	0.689150	0.040656	0.162801	0.576073	0.000000	0.081569	0.000000	0.178487	0.000004	0.280291	0.000000	0.000000	
Contig168	 NA                                               	8	6	7	1	14	22.7	1.8	3.3	0.4	13.4	0.000001	0.000053	0.000000	0.022687	0.071064	0.080428	0.000009	0.012811	0.000854	0.000001	0.000011	0.000426	0.000001	0.225923	0.265961	0.255868	0.000014	0.034325	0.001847	0.000001	0.000000	0.000015	0.000000	0.229850	0.251840	0.169065	0.000001	0.027724	0.001023	0.000000	0.226099	0.000000	0.000000	
Contig169	 NA                                               	1	39	11	21	8	2.8	11.5	5.2	9.4	7.7	0.007541	0.044918	0.018913	0.055931	0.003842	0.048809	0.065276	0.019056	0.086898	0.099180	0.176090	1.000000	0.349081	0.464645	0.019156	0.510499	0.388910	0.114457	0.464796	0.694991	0.135055	0.557212	0.215589	0.328727	0.017111	0.454919	0.296464	0.107091	0.397654	0.628691	0.239081	0.078708	0.107264	
Contig17	 NA                                               	9	23	42	2	14	25.5	6.8	19.8	0.9	13.4	0.000155	0.016511	0.000000	0.014640	0.000007	0.000251	0.015320	0.000000	0.035125	0.000004	0.002126	0.428226	0.000001	0.147734	0.000029	0.000722	0.050584	0.000000	0.254824	0.000006	0.000277	0.488113	0.000000	0.125165	0.000014	0.001188	0.039150	0.000000	0.203357	0.000002	0.235596	0.000000	0.000000	
Contig170	 NA                                               	12	95	28	84	28	34.0	27.9	13.2	37.4	26.8	0.009340	0.000757	0.015808	0.027397	0.000056	0.005323	0.064321	0.000000	0.002267	0.017223	0.505123	0.010121	0.881572	0.469765	0.000270	0.055526	0.915433	0.000000	0.009784	0.128400	0.516476	0.004368	0.755167	0.488682	0.000360	0.048335	0.852803	0.000001	0.006716	0.123460	0.156281	0.000018	0.000053	
Contig172	 NA                                               	14	42	15	10	1	39.7	12.3	7.1	4.5	0.10	0.000036	0.000002	0.000000	0.000000	0.011525	0.000546	0.000102	0.040796	0.008734	0.052170	0.000525	0.000013	0.000000	0.000000	0.075591	0.002551	0.000216	0.317839	0.029387	0.191222	0.000061	0.000000	0.000000	0.000000	0.060712	0.002523	0.001063	0.254267	0.022899	0.106192	0.329447	0.000000	0.000000	
Contig173	 NA                                               	1	29	13	31	1	2.8	8.5	6.1	13.8	0.10	0.015158	0.038527	0.006386	0.095319	0.049106	0.010785	0.002303	0.002328	0.017016	0.000050	0.358628	0.707851	0.116199	0.441265	0.345934	0.064734	0.004723	0.014843	0.045240	0.000163	0.255324	0.446368	0.083912	0.420416	0.321350	0.058419	0.009228	0.011371	0.039682	0.000498	0.154669	0.000330	0.001373	
Contig174	 NA                                               	0	2	2	34	2	0	0.6	0.9	15.2	1.9	0.077082	0.104812	0.000948	0.141087	0.206797	0.000000	0.148156	0.000000	0.196471	0.000099	1.000000	1.000000	0.011002	1.000000	0.640892	0.000000	0.236214	0.000000	0.602887	0.000236	0.648948	0.564156	0.020679	0.411071	0.633077	0.000000	0.210614	0.000000	0.469158	0.000726	0.630630	0.000000	0.000000	
Contig175	 NA                                               	301	82	208	42	235	853.2	24.1	98.0	18.7	225.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.018460	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.198809	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.182842	0.000000	0.000000	0.000000	0.000000	0.159645	0.000000	0.000000	
Contig176	 NA                                               	1	44	25	38	5	2.8	12.9	11.8	16.9	4.8	0.005182	0.011299	0.002800	0.089276	0.057249	0.025343	0.008034	0.018054	0.016823	0.001046	0.122996	0.164071	0.056092	1.000000	0.804633	0.258562	0.027542	0.166779	0.078203	0.002990	0.099118	0.128755	0.044359	0.628334	0.712055	0.219941	0.028335	0.156096	0.057180	0.004537	0.156460	0.008435	0.022150	
Contig178	 NA                                               	0	28	13	46	2	0	8.2	6.1	20.5	1.9	0.005940	0.019304	0.000164	0.141087	0.055035	0.000030	0.010241	0.000008	0.042096	0.000002	0.105579	0.237244	0.001971	1.000000	0.424987	0.000115	0.029492	0.000037	0.166935	0.000006	0.088403	0.141406	0.007104	0.411071	0.378659	0.000079	0.029812	0.000044	0.105404	0.000040	0.210053	0.000000	0.000000	
Contig179	 NA                                               	10	21	12	24	25	28.3	6.2	5.7	10.7	23.9	0.000028	0.000050	0.001149	0.033807	0.085688	0.013079	0.000004	0.012197	0.000009	0.001584	0.000366	0.000427	0.019428	0.696789	0.859951	0.068012	0.000011	0.068870	0.000025	0.005336	0.000013	0.000028	0.007054	0.650698	0.810637	0.061852	0.000001	0.066604	0.000008	0.003764	0.154669	0.000001	0.000000	
Contig18	 NA                                               	7	155	30	84	17	19.8	45.5	14.1	37.4	16.3	0.000710	0.017409	0.004421	0.040617	0.000000	0.011292	0.000002	0.000000	0.072552	0.000212	0.021567	0.476399	0.123593	0.641448	0.000000	0.164104	0.000008	0.000001	0.643452	0.000845	0.026687	0.416901	0.100109	0.658505	0.000000	0.147795	0.000025	0.000002	0.642061	0.001244	0.237968	0.000000	0.000000	
Contig180	 NA                                               	0	35	6	15	3	0	10.3	2.8	6.7	2.9	0.002979	0.056653	0.015196	0.105462	0.000385	0.026542	0.007166	0.016031	0.182993	0.057764	0.073023	1.000000	0.247828	0.576689	0.001170	0.193184	0.020754	0.080693	1.000000	0.210878	0.056757	0.317834	0.124468	0.314037	0.001754	0.160039	0.023410	0.066141	0.982258	0.168737	0.289711	0.000712	0.002450	
Contig182	 NA                                               	0	0	0	40	0	0	0	0	17.8	0	.	.	0.000394	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.004647	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.012075	.	.	0.000000	.	0.000000	.	0.000016	.	0.000000	0.000000	
Contig183	 NA                                               	0	28	25	36	2	0	8.2	11.8	16.0	1.9	0.005940	0.003048	0.000708	0.141087	0.028946	0.001729	0.010241	0.024605	0.001155	0.000051	0.105579	0.040477	0.011766	1.000000	0.204437	0.009987	0.029492	0.250450	0.003349	0.000151	0.088403	0.041369	0.017267	0.411071	0.188620	0.006842	0.029812	0.233205	0.004684	0.000446	0.158695	0.000031	0.000403	
Contig184	 NA                                               	1	61	13	11	3	2.8	17.9	6.1	4.9	2.9	0.001336	0.038527	0.044444	0.106518	0.000037	0.000003	0.000034	0.067765	0.074055	0.118860	0.028119	0.707851	1.000000	1.000000	0.000166	0.000010	0.000086	0.684382	0.293378	0.569295	0.035657	0.446368	0.595151	0.990798	0.000228	0.000022	0.000388	0.585704	0.225751	0.406032	0.431186	0.000000	0.000000	
Contig185	 NA                                               	0	0	0	47	0	0	0	0	20.9	0	.	.	0.000142	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.002028	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.006507	.	.	0.000000	.	0.000000	.	0.000003	.	0.000000	0.000000	
Contig186	 NA                                               	3	20	21	25	4	8.5	5.9	9.9	11.1	3.8	0.019153	0.033074	0.028995	0.044420	0.019114	0.007238	0.117161	0.052668	0.022447	0.011686	0.471820	1.000000	1.000000	0.379102	0.107771	0.033119	0.629647	0.768490	0.087826	0.044339	0.547696	0.805520	0.656978	0.283498	0.091112	0.029846	0.431357	0.688265	0.070761	0.037551	0.157573	0.080800	0.092573	
Contig187	 NA                                               	0	3	5	31	1	0	0.9	2.4	13.8	0.10	0.069845	0.066072	0.001469	0.188746	0.067286	0.000000	0.322026	0.000005	0.179268	0.000050	1.000000	1.000000	0.016957	1.000000	0.273965	0.000000	1.000000	0.000016	0.670805	0.000163	0.577157	0.361840	0.027158	0.561087	0.160857	0.000000	0.942527	0.000031	0.395188	0.000498	0.479847	0.000000	0.000000	
Contig1879	 NA                                               	3	18	890	403	47	8.5	5.3	419.4	179.6	45.0	0.017519	0.000000	0.000000	0.000091	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.441070	0.000000	0.000000	0.000849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.441479	0.000000	0.000000	0.001696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.277718	0.000000	0.000000	
Contig188	 NA                                               	4	25	10	8	13	11.3	7.3	4.7	3.6	12.4	0.014730	0.012662	0.007129	0.055569	0.043334	0.016570	0.033892	0.076205	0.007664	0.002187	0.344826	0.127283	0.068403	1.000000	0.297139	0.076208	0.126236	0.640491	0.024351	0.007783	0.415868	0.125418	0.045879	0.870174	0.232107	0.069164	0.118168	0.555234	0.016317	0.003001	0.250492	0.031667	0.023729	
Contig189	 NA                                               	6	10	11	13	23	17.0	2.9	5.2	5.8	22.0	0.000192	0.002728	0.003476	0.038512	0.045715	0.026751	0.000000	0.075754	0.000020	0.000038	0.002381	0.025329	0.035161	0.673133	0.260973	0.134088	0.000000	0.840271	0.000059	0.000092	0.000115	0.013071	0.022062	0.571447	0.187363	0.099494	0.000000	0.785649	0.000017	0.000034	0.233962	0.000000	0.000000	
Contig1895	 NA                                               	0	0	0	1	44	0	0	0	0.4	42.1	.	.	0.117421	0.000001	.	0.239428	0.000000	0.249806	0.000000	0.000000	.	.	1.000000	0.000005	.	0.397178	0.000000	1.000000	0.000000	0.000000	.	.	0.691691	0.000113	.	0.217954	0.000000	0.330785	0.000000	0.000000	0.735768	0.000000	0.000000	
Contig19	 NA                                               	6	141	39	119	22	17.0	41.4	18.4	53.0	21.1	0.000746	0.024201	0.000114	0.040861	0.000000	0.004215	0.000424	0.000000	0.062372	0.000004	0.022823	1.000000	0.002332	0.828026	0.000002	0.048878	0.002117	0.000000	0.588723	0.000017	0.027088	0.859317	0.004048	0.641237	0.000004	0.045635	0.002609	0.000000	0.608470	0.000036	0.157070	0.000000	0.000000	
Contig191	 NA                                               	1	55	2	40	3	2.8	16.2	0.9	17.8	2.9	0.002180	0.044827	0.002198	0.106518	0.000000	0.044542	0.000124	0.000000	0.108010	0.000062	0.061308	0.369626	0.036870	1.000000	0.000000	0.674998	0.000291	0.000000	0.339870	0.000204	0.050932	0.344590	0.037063	0.990798	0.000000	0.634099	0.001000	0.000000	0.198814	0.000476	0.167263	0.000000	0.000000	
Contig194	 NA                                               	0	0	0	0	56	0	0	0	0	53.6	.	.	.	0.000000	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000000	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000013	.	.	0.000000	.	0.000000	0.000000	.	0.000000	0.000000	
Contig1951	 NA                                               	6	8	7	8	7	17.0	2.3	3.3	3.6	6.7	0.000088	0.000700	0.000799	0.014644	0.101149	0.083784	0.022741	0.097582	0.059311	0.067337	0.001053	0.005823	0.007079	0.106226	0.597729	0.448286	0.059510	1.000000	0.253038	0.266443	0.000018	0.001001	0.001390	0.082634	0.509841	0.400539	0.034015	0.880449	0.175604	0.214995	0.153154	0.011859	0.000529	
Contig196	 NA                                               	1	29	21	32	4	2.8	8.5	9.9	14.3	3.8	0.015158	0.017688	0.005690	0.099528	0.061143	0.008166	0.040618	0.022840	0.022447	0.001996	0.358628	0.353477	0.078108	1.000000	0.662978	0.049115	0.151165	0.216582	0.087826	0.006487	0.255324	0.192460	0.076537	0.786940	0.599661	0.041870	0.123779	0.190372	0.070761	0.007739	0.155391	0.018105	0.027171	
Contig197	 NA                                               	0	31	8	22	10	0	9.1	3.8	9.8	9.6	0.004419	0.041651	0.005467	0.013752	0.005388	0.064396	0.108993	0.003868	0.018187	0.102635	0.112267	0.611336	0.062717	0.075083	0.021147	0.780774	0.854831	0.017304	0.047675	1.000000	0.072987	0.248706	0.062774	0.065975	0.021642	0.789710	0.889651	0.016162	0.041617	0.950084	0.173126	0.010592	0.048471	
Contig2	 NA                                               	9	160	47	384	27	25.5	46.10	22.1	171.2	25.9	0.001873	0.019055	0.000000	0.038363	0.000000	0.000000	0.000557	0.000000	0.052565	0.000000	0.083855	0.700962	0.000000	1.000000	0.000002	0.000000	0.003134	0.000000	0.536887	0.000000	0.069534	0.697312	0.000000	0.972367	0.000003	0.000000	0.003490	0.000000	0.521244	0.000000	0.296475	0.000000	0.000000	
Contig20	 NA                                               	6	169	47	26	4	17.0	49.6	22.1	11.6	3.8	0.000137	0.019929	0.017390	0.004291	0.000000	0.000000	0.000000	0.001194	0.000013	0.009201	0.003944	0.694442	0.433424	0.020682	0.000000	0.000000	0.000000	0.009454	0.000036	0.030427	0.006741	0.540600	0.393886	0.011398	0.000000	0.000000	0.000000	0.006951	0.000132	0.030050	0.380508	0.000000	0.000000	
Contig200	 NA                                               	2	69	2	2	0	5.7	20.3	0.9	0.9	0	0.002285	0.012781	0.011241	0.016099	0.000000	0.000000	0.000000	0.181994	0.300967	0.317704	0.063778	0.099990	0.091726	0.063745	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.057402	0.040870	0.033558	0.014957	0.000000	0.000000	0.000004	0.955553	0.321099	0.334577	0.711901	0.000000	0.000000	
Contig205	 NA                                               	0	12	40	5	1	0	3.5	18.9	2.2	0.10	0.028761	0.000303	0.065468	0.188746	0.000000	0.084905	0.094220	0.000000	0.000001	0.192373	0.619060	0.004840	1.000000	1.000000	0.000000	0.463916	0.323156	0.000000	0.000002	0.671861	0.264758	0.009852	0.375184	0.561087	0.000000	0.385094	0.179393	0.000000	0.000031	0.426935	0.364359	0.000000	0.000000	
Contig206	 NA                                               	4	72	10	10	1	11.3	21.1	4.7	4.5	0.10	0.007734	0.012662	0.010765	0.003836	0.000000	0.000000	0.000000	0.084982	0.044423	0.052170	0.321010	0.127283	0.111177	0.016203	0.000000	0.000000	0.000000	1.000000	0.114963	0.191222	0.217120	0.125418	0.101745	0.004826	0.000001	0.000000	0.000008	0.900801	0.091827	0.106192	0.506239	0.000000	0.000000	
Contig21	 NA                                               	9	59	101	49	16	25.5	17.3	47.6	21.8	15.3	0.007805	0.002886	0.017825	0.020450	0.000000	0.022782	0.077621	0.000001	0.000001	0.034926	0.293163	0.074710	0.699771	0.247774	0.000000	0.238415	0.785147	0.000004	0.000003	0.232749	0.276302	0.067808	0.667831	0.215624	0.000000	0.229491	0.661796	0.000004	0.000009	0.215222	0.221227	0.000000	0.000000	
Contig210	 NA                                               	0	14	12	5	2	0	4.1	5.7	2.2	1.9	0.023614	0.022513	0.065468	0.141087	0.069232	0.057979	0.119556	0.018757	0.054440	0.213875	0.635104	0.236999	1.000000	1.000000	0.425678	0.348343	0.389311	0.089038	0.164545	1.000000	0.228356	0.157698	0.375184	0.411071	0.415626	0.232447	0.300326	0.069731	0.136629	0.855971	0.156546	0.123019	0.198707	
Contig213	 NA                                               	0	0	0	44	0	0	0	0	19.6	0	.	.	0.000220	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.003104	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.008472	.	.	0.000000	.	0.000000	.	0.000006	.	0.000000	0.000000	
Contig214	 NA                                               	0	12	5	21	2	0	3.5	2.4	9.4	1.9	0.028761	0.066072	0.006327	0.141087	0.095072	0.001867	0.154809	0.000737	0.206960	0.005691	0.619060	1.000000	0.102031	1.000000	0.619286	0.006844	0.542414	0.002728	1.000000	0.013882	0.264758	0.361840	0.069069	0.411071	0.446412	0.004972	0.417282	0.002719	0.803834	0.017443	0.224874	0.001555	0.001063	
Contig217	 NA                                               	4	114	1	288	7	11.3	33.5	0.5	128.4	6.7	0.000736	0.000252	0.000000	0.044169	0.000000	0.000000	0.000000	0.000000	0.001526	0.000000	0.025055	0.001827	0.000000	0.485434	0.000000	0.000000	0.000000	0.000000	0.002415	0.000000	0.025250	0.000026	0.000000	0.396037	0.000000	0.000000	0.000004	0.000000	0.001038	0.000000	0.306978	0.000000	0.000000	
Contig218	 NA                                               	2	3	15	16	22	5.7	0.9	7.1	7.1	21.1	0.006156	0.039228	0.037098	0.007364	0.000068	0.000049	0.000000	0.069111	0.000392	0.000370	0.072714	1.000000	1.000000	0.060322	0.000124	0.000158	0.000000	1.000000	0.001246	0.001281	0.018924	0.768812	0.758961	0.056227	0.000088	0.000074	0.000000	0.980429	0.000610	0.000537	0.167952	0.000000	0.000000	
Contig220	 NA                                               	9	3	1	4	26	25.5	0.9	0.5	1.8	24.9	0.000000	0.000000	0.000001	0.038492	0.221237	0.115018	0.000000	0.082410	0.000000	0.000000	0.000000	0.000000	0.000007	1.000000	1.000000	0.446670	0.000000	0.375941	0.000000	0.000000	0.000000	0.000000	0.000000	0.949580	0.581819	0.346068	0.000000	0.200572	0.000000	0.000000	0.336548	0.000000	0.000000	
Contig2224	 NA                                               	1	104	248	105	9	2.8	30.5	116.9	46.8	8.6	0.000033	0.000000	0.000000	0.046453	0.000000	0.000294	0.000008	0.000000	0.000000	0.000000	0.000636	0.000000	0.000006	0.468273	0.000000	0.002258	0.000029	0.000000	0.000000	0.000000	0.002999	0.000000	0.000141	0.266804	0.000000	0.001844	0.000098	0.000000	0.000000	0.000000	0.292465	0.000000	0.000000	
Contig223	 NA                                               	1	5	31	0	0	2.8	1.5	14.6	0	0	0.032303	0.005526	0.018465	0.063759	0.000000	0.047988	0.200869	0.000000	0.000003	.	0.446535	0.076793	0.135886	0.252505	0.000000	0.164478	0.597449	0.000000	0.000007	.	0.540991	0.071518	0.011676	0.085320	0.000000	0.069507	0.215550	0.000000	0.000093	.	0.479847	0.000000	0.000000	
Contig228	 NA                                               	0	8	2	27	3	0	2.3	0.9	12.0	2.9	0.042664	0.104812	0.002634	0.105462	0.084810	0.000004	0.192096	0.000001	0.108010	0.002928	1.000000	1.000000	0.042686	0.576689	0.335196	0.000013	0.727179	0.000002	0.339870	0.009573	0.362547	0.564156	0.039244	0.314037	0.231709	0.000006	0.766133	0.000007	0.198814	0.010414	0.366848	0.000000	0.000000	
Contig23	 NA                                               	19	781	838	132	275	53.9	229.4	394.9	58.8	263.3	0.000000	0.000000	0.012391	0.000000	0.000000	0.000000	0.003219	0.000000	0.000000	0.000000	0.000000	0.000000	0.811979	0.000000	0.000000	0.000000	0.047272	0.000000	0.000000	0.000000	0.000000	0.000000	0.717551	0.000000	0.000000	0.000000	0.046171	0.000000	0.000000	0.000000	0.154739	0.000000	0.000000	
Contig230	 NA                                               	2	33	16	12	10	5.7	9.7	7.5	5.3	9.6	0.019027	0.037840	0.039575	0.057868	0.052522	0.014895	0.109166	0.048744	0.089810	0.047016	0.768927	1.000000	1.000000	0.741838	0.464273	0.092698	1.000000	0.450322	0.537803	0.174437	0.455932	0.702612	0.939305	0.493514	0.408622	0.073462	0.973267	0.366013	0.552374	0.167694	0.263822	0.404503	0.429854	
Contig231	 NA                                               	0	71	0	14	0	0	20.9	0	6.2	0	0.000086	.	0.017586	.	0.000000	0.000001	0.000000	0.000044	.	0.003237	0.001659	.	0.240524	.	0.000000	0.000006	0.000000	0.000130	.	0.007434	0.006631	.	0.137765	.	0.000000	0.000012	0.000003	0.000273	.	0.010666	0.444417	0.000000	0.000000	
Contig232	 NA                                               	0	0	0	0	35	0	0	0	0	33.5	.	.	.	0.000010	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000051	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000576	.	.	0.000000	.	0.000000	0.000000	.	0.000000	0.000000	
Contig233	 NA                                               	3	35	7	3	0	8.5	10.3	3.3	1.3	0	0.020794	0.016890	0.004400	0.004065	0.000887	0.000006	0.000066	0.050757	0.040680	0.216785	1.000000	0.160834	0.036426	0.016089	0.003736	0.000017	0.000166	0.215111	0.103957	0.556284	0.752145	0.154369	0.009238	0.002879	0.003779	0.000061	0.001046	0.175839	0.063399	0.237278	0.441845	0.000000	0.000003	
Contig2339	 NA                                               	2	17	1	14	3	5.7	4.10	0.5	6.2	2.9	0.026478	0.007453	0.038967	0.067241	0.001130	0.071243	0.119483	0.000318	0.064469	0.070545	0.697528	0.055167	1.000000	0.605784	0.002784	0.583572	0.596639	0.001035	0.108024	0.298854	0.864908	0.009416	0.898854	0.447686	0.004171	0.535541	0.371224	0.001152	0.073874	0.211069	0.157728	0.005943	0.029628	
